author_name,degree,eigenvector,betweenness,closeness
"Sharify, Sayeh",0.0008,0.0,0.0,0.0011
"O'Leary, Gerard",0.0008,0.0,0.0,0.0011
"Genov, Roman",0.0008,0.0,0.0,0.0011
"Moshovos, Andreas",0.0017,0.0,0.0,0.0017
"Zheng, Yan",0.0001,0.0,0.0,0.0001
"Phillips, Jeff M.",0.0001,0.0,0.0,0.0001
"Lee, Doowon",0.0001,0.0,0.0,0.0002
"Bertacco, Valeria",0.0004,0.0,0.0,0.0004
"Nguyen, Hung T.",0.0004,0.0,0.0,0.0007
"Nguyen, Tri P.",0.0007,0.0,0.0,0.0008
"Vu, Tam N.",0.0004,0.0,0.0,0.0005
"Dinh, Thang N.",0.0007,0.0,0.0,0.0008
"Valenta, Luke",0.0012,0.0,0.0013,0.034
"Adrian, David",0.0009,0.0,0.0,0.0335
"Sanso, Antonio",0.0009,0.0,0.0,0.0335
"Cohney, Shaanan",0.0009,0.0,0.0,0.0335
"Fried, Joshua",0.0009,0.0,0.0,0.0335
"Hastings, Marcella",0.0009,0.0,0.0,0.0335
"Halderman, J. Alex",0.002,0.0,0.0018,0.0362
"Heninger, Nadia",0.0009,0.0,0.0,0.0335
"Wang, Peng",0.0012,0.0,0.0129,0.0495
"Wang, Di",0.0012,0.0,0.0136,0.0512
"Chlipala, Adam",0.0012,0.0,0.01,0.052
"Guo, Jian",0.0004,0.0,0.0,0.0368
"Liu, Fangming",0.0011,0.0,0.0043,0.0369
"Wang, Tao",0.0017,0.0,0.001,0.0368
"Lui, John C. S.",0.0013,0.0,0.006,0.0405
"Eizenberg, Ariel",0.0009,0.0,0.0,0.0346
"Peng, Yuanfeng",0.0007,0.0,0.0,0.0346
"Pigli, Toma",0.0005,0.0,0.0,0.0346
"Mansky, William",0.0008,0.0,0.0009,0.0347
"Katsogridakis, Pavlos",0.0003,0.0,0.0,0.0003
"Papagiannaki, Sofia",0.0003,0.0,0.0,0.0003
"Pratikakis, Polyvios",0.0003,0.0,0.0,0.0003
"Gaur, Jayesh",0.0004,0.0,0.0,0.0005
"Chaudhuri, Mainak",0.0007,0.0,0.0,0.0007
"Ramachandran, Pradeep",0.0004,0.0,0.0,0.0005
"Subramoney, Sreenivas",0.0004,0.0,0.0,0.0005
"Sundaresan, Srikanth",0.0015,0.0,0.0,0.0015
"Allman, Mark",0.0004,0.0,0.0,0.0008
"Dhamdhere, Amogh",0.0008,0.0,0.0,0.001
"Claffy, Kimberly C.",0.0004,0.0,0.0,0.0008
"Liu, Lun",0.0003,0.0,0.0,0.0442
"Millstein, Todd D.",0.0008,0.0,0.0033,0.048
"Musuvathi, Madan",0.0011,0.0,0.0045,0.046
"Stylianopoulos, Charalampos",0.0004,0.0,0.0,0.0004
"Almgren, Magnus",0.0004,0.0,0.0,0.0004
"Landsiedel, Olaf",0.0004,0.0,0.0,0.0004
"Papatriantafilou, Marina",0.0004,0.0,0.0,0.0004
"Vijaykumar, Nandita",0.0017,0.0,0.0009,0.0522
"Khan, Samira Manabi",0.0019,0.0,0.0002,0.0493
"Ghose, Saugata",0.0032,0.0,0.0016,0.0521
"Chang, Kevin K.",0.0017,0.0,0.0002,0.0505
"Pekhimenko, Gennady",0.0021,0.0,0.0074,0.0511
"Ergin, Oguz",0.0011,0.0,0.0,0.0493
"Nguyen, Vu",0.0011,0.0,0.0,0.0011
"Gupta, Sunil",0.0005,0.0,0.0,0.0007
"Rana, Santu",0.0005,0.0,0.0,0.0007
"Li, Cheng",0.0005,0.0,0.0,0.0007
"Venkatesh, Svetha",0.0005,0.0,0.0,0.0007
"Chandrashekhara, Sharath",0.0005,0.0,0.0,0.0005
"Ki, Taeyeon",0.0005,0.0,0.0,0.0005
"Jeon, Kyungho",0.0005,0.0,0.0,0.0005
"Dantu, Karthik",0.0005,0.0,0.0,0.0005
"Ko, Steven Y.",0.0005,0.0,0.0,0.0005
"Lian, Wilson",0.0003,0.0,0.0,0.0392
"Shacham, Hovav",0.0003,0.0,0.0,0.0392
"Savage, Stefan",0.0016,0.0,0.0009,0.0435
"Gopalan, Kartik",0.0007,0.0,0.0,0.0011
"Kugve, Rohith",0.0007,0.0,0.0,0.0011
"Bagdi, Hardik",0.0007,0.0,0.0,0.0011
"Hu, Yaohui",0.0007,0.0,0.0,0.0011
"Williams, Dan",0.0007,0.0,0.0,0.0011
"Bila, Nilton",0.0013,0.0,0.0,0.0015
"Lakew, Ewnetu Bayuh",0.0005,0.0,0.0,0.0303
"Papadopoulos, Alessandro Vittorio",0.0013,0.0,0.0012,0.0303
"Maggio, Martina",0.0005,0.0,0.0,0.0303
"Klein, Cristian",0.0011,0.0,0.0007,0.0328
"Elmroth, Erik",0.0011,0.0,0.0007,0.0328
"Brevik, John",0.0004,0.0,0.0,0.0005
"Chard, Ryan",0.0004,0.0,0.0,0.0005
"Chard, Kyle",0.0004,0.0,0.0,0.0005
"Acar, Umut A.",0.0005,0.0,0.0002,0.0382
"Ben-David, Naama",0.0004,0.0,0.0004,0.0423
"Rainey, Mike",0.0003,0.0,0.0,0.0382
"Bateni, Mohammadhossein",0.0003,0.0,0.0,0.0004
"Esfandiari, Hossein",0.0003,0.0,0.0,0.0004
"Mirrokni, Vahab S.",0.0005,0.0,0.0,0.0006
"Kwon, Hyoukjun",0.0001,0.0,0.0,0.0002
"Krishna, Tushar",0.0003,0.0,0.0,0.0003
"Das, Rajdeep",0.0005,0.0,0.0,0.0007
"Baranasuriya, Nimantha Thushan",0.0005,0.0,0.0,0.0007
"Padmanabhan, Venkata N.",0.0005,0.0,0.0,0.0007
"Rødbro, Christoffer",0.0005,0.0,0.0,0.0007
"Gilbert, Seth",0.0009,0.0,0.0,0.0009
"Ghoshal, Devarshi",0.0001,0.0,0.0,0.0001
"Ramakrishnan, Lavanya",0.0001,0.0,0.0,0.0001
"Ballard, Grey",0.0004,0.0,0.0,0.0028
"Tang, Linpeng",0.0007,0.0,0.0,0.002
"Huang, Qi",0.0024,0.0,0.0,0.0027
"Puntambekar, Amit",0.0007,0.0,0.0,0.002
"Vigfusson, Ymir",0.0019,0.0,0.0,0.0025
"Lloyd, Wyatt",0.0024,0.0,0.0,0.0027
"Li, Kai",0.0007,0.0,0.0,0.002
"Ousterhout, Amy",0.0004,0.0,0.0,0.0398
"Perry, Jonathan",0.0005,0.0,0.0001,0.0398
"Balakrishnan, Hari",0.0005,0.0,0.0001,0.0398
"Lapukhov, Petr",0.0016,0.0,0.0004,0.0442
"Mao, Hongzi",0.0003,0.0,0.0,0.0426
"Netravali, Ravi",0.0007,0.0,0.0001,0.043
"Alizadeh, Mohammad",0.0029,0.0,0.0008,0.0477
"Zheng, Zeyu",0.0023,0.0,0.0029,0.0477
"Xu, Shizhen",0.0012,0.0,0.0,0.0456
"Dai, Wei",0.0019,0.0,0.0005,0.0456
"Ho, Qirong",0.0012,0.0,0.0,0.0456
"Liang, Xiaodan",0.0012,0.0,0.0,0.0456
"Hu, Zhiting",0.0016,0.0,0.0,0.0456
"Wei, Jinliang",0.0012,0.0,0.0,0.0456
"Xie, Pengtao",0.0012,0.0,0.0,0.0456
"Xing, Eric P.",0.0028,0.0,0.0045,0.0497
"Apostolaki, Maria",0.0003,0.0,0.0,0.0033
"Zohar, Aviv",0.0003,0.0,0.0,0.0033
"Vanbever, Laurent",0.0007,0.0,0.0,0.0038
"Javadi, Seyyed Ahmad",0.0003,0.0,0.0,0.0361
"Acer, Mustafa Emre",0.0011,0.0,0.0,0.0045
"Stark, Emily",0.0011,0.0,0.0,0.0045
"Felt, Adrienne Porter",0.0011,0.0,0.0,0.0045
"Fahl, Sascha",0.0021,0.0,0.0,0.0055
"Bhargava, Radhika",0.0011,0.0,0.0,0.0045
"Dev, Bhanu",0.0011,0.0,0.0,0.0045
"Braithwaite, Matt",0.0011,0.0,0.0,0.0045
"Sleevi, Ryan",0.0011,0.0,0.0,0.0045
"Tabriz, Parisa",0.0011,0.0,0.0,0.0045
"Siddiqui, Tarique",0.0013,0.0,0.0,0.0363
"Lee, John",0.0013,0.0,0.0,0.0363
"Kim, Albert",0.0013,0.0,0.0,0.0363
"Xue, Edward",0.0013,0.0,0.0,0.0363
"Yu, Xiaofo",0.0013,0.0,0.0,0.0363
"Zou, Sean",0.0013,0.0,0.0,0.0363
"Guo, Lijin",0.0013,0.0,0.0,0.0363
"Liu, Changfeng",0.0013,0.0,0.0,0.0363
"Wang, Chaoran",0.0013,0.0,0.0,0.0363
"Karahalios, Karrie",0.0013,0.0,0.0,0.0363
"Parameswaran, Aditya G.",0.0019,0.0,0.001,0.0399
"Izraelevitz, Joseph",0.0003,0.0,0.0,0.0003
"Xiang, Lingxiang",0.0003,0.0,0.0,0.0003
"Scott, Michael L.",0.0003,0.0,0.0,0.0003
"Vadrevu, Phani",0.0007,0.0,0.0,0.0025
"Liu, Jienan",0.0007,0.0,0.0,0.0025
"Li, Bo",0.0003,0.0,0.0,0.0358
"Rahbarinia, Babak",0.0007,0.0,0.0,0.0025
"Lee, Kyu Hyung",0.0013,0.0,0.0,0.0025
"Perdisci, Roberto",0.0015,0.0,0.0,0.0031
"Adhinarayanan, Vignesh",0.0005,0.0,0.0,0.0376
"Rogers, David H.",0.0005,0.0,0.0,0.0376
"Ahrens, James P.",0.0005,0.0,0.0,0.0376
"Pakin, Scott",0.0012,0.0,0.0007,0.0376
"Prasad, Aravinda",0.0003,0.0,0.0,0.0003
"Gopinath, K.",0.0003,0.0,0.0,0.0003
"Mckenney, Paul E.",0.0003,0.0,0.0,0.0003
"Dong, Changyu",0.0005,0.0,0.0,0.0005
"Wang, Yilei",0.0005,0.0,0.0,0.0005
"Aldweesh, Amjad",0.0005,0.0,0.0,0.0005
"Mccorry, Patrick",0.0005,0.0,0.0,0.0005
"Moorsel, Aad Van",0.0005,0.0,0.0,0.0005
"Li, Kejiao",0.0005,0.0,0.0,0.0008
"Li, Hui",0.0009,0.0,0.0,0.0011
"Hou, Hanxu",0.0005,0.0,0.0,0.0008
"Li, Kedan",0.0005,0.0,0.0,0.0008
"Chen, Yongle",0.0005,0.0,0.0,0.0008
"Chierichetti, Flavio",0.0003,0.0,0.0,0.0003
"Kumar, Ravi",0.0003,0.0,0.0,0.0003
"Pang, Bo",0.0003,0.0,0.0,0.0003
"Wasay, Abdul",0.0004,0.0,0.0,0.0005
"Wei, Xinding",0.0004,0.0,0.0,0.0005
"Dayan, Niv",0.0005,0.0,0.0,0.0006
"Idreos, Stratos",0.0007,0.0,0.0,0.0007
"Picado, Jose",0.0004,0.0,0.0,0.0004
"Termehchy, Arash",0.0004,0.0,0.0,0.0004
"Fern, Alan",0.0004,0.0,0.0,0.0004
"Ataei, Parisa",0.0004,0.0,0.0,0.0004
"Sun, Yixin",0.0005,0.0,0.0,0.0357
"Edmundson, Anne",0.0005,0.0,0.0,0.0357
"Feamster, Nick",0.0016,0.0,0.0034,0.0392
"Chiang, Mung",0.0012,0.0,0.0021,0.0357
"Mittal, Prateek",0.0009,0.0,0.0005,0.0357
"Castro, Daniel",0.0004,0.0,0.0,0.0378
"Romano, Paolo",0.0004,0.0,0.0,0.0378
"Didona, Diego",0.0012,0.0,0.0001,0.0417
"Zwaenepoel, Willy",0.0028,0.0,0.0016,0.0417
"Kiesel, Johannes",0.0003,0.0,0.0,0.0003
"Stein, Benno",0.0003,0.0,0.0,0.0003
"Lucks, Stefan",0.0003,0.0,0.0,0.0003
"Shah, Devavrat",0.0003,0.0,0.0,0.0362
"Wang, Xin",0.0016,0.0,0.0154,0.05
"Ma, Richard T. B.",0.0003,0.0,0.0,0.0446
"Xu, Yinlong",0.0012,0.0,0.0107,0.0448
"Wang, Xiaolan",0.0003,0.0,0.0,0.0006
"Meliou, Alexandra",0.0003,0.0,0.0,0.0006
"Wu, Eugene",0.0008,0.0,0.0,0.0009
"Hetzelt, Felicitas",0.0001,0.0,0.0,0.0001
"Buhren, Robert",0.0001,0.0,0.0,0.0001
"Chen, Xiang",0.0003,0.0,0.0,0.0307
"Chen, Bowei",0.0003,0.0,0.0,0.0307
"Kankanhalli, Mohan S.",0.0008,0.0,0.0002,0.0333
"Fujiki, Daichi",0.0008,0.0,0.0,0.0305
"Ishii, Kiyo",0.0008,0.0,0.0,0.0305
"Fujiwara, Ikki",0.0011,0.0,0.0,0.0305
"Matsutani, Hiroki",0.0013,0.0,0.0001,0.0305
"Amano, Hideharu",0.0013,0.0,0.0001,0.0305
"Casanova, Henri",0.0016,0.0,0.001,0.0331
"Koibuchi, Michihiro",0.0013,0.0,0.0001,0.0305
"Pomonis, Marios",0.0005,0.0,0.0,0.0022
"Petsios, Theofilos",0.0011,0.0,0.0,0.0023
"Keromytis, Angelos D.",0.0015,0.0,0.0,0.0023
"Polychronakis, Michalis",0.0009,0.0,0.0,0.0028
"Kemerlis, Vasileios P.",0.0005,0.0,0.0,0.0022
"Yan, Zi",0.0004,0.0,0.0,0.0004
"Veselý, Ján",0.0004,0.0,0.0,0.0004
"Cox, Guilherme",0.0004,0.0,0.0,0.0004
"Bhattacharjee, Abhishek",0.0004,0.0,0.0,0.0004
"Khan, Asif R.",0.0001,0.0,0.0,0.0399
"Garcia-Molina, Hector",0.0009,0.0,0.0032,0.0443
"Fachkha, Claude",0.0005,0.0,0.0,0.0006
"Bou-Harb, Elias",0.0005,0.0,0.0,0.0006
"Keliris, Anastasis",0.0005,0.0,0.0,0.0006
"Memon, Nasir D.",0.0007,0.0,0.0,0.0007
"Ahamad, Mustaque",0.0005,0.0,0.0,0.0006
"Madsen, Magnus",0.0003,0.0,0.0,0.0009
"Lhoták, Ondrej",0.0011,0.0,0.0,0.001
"Tip, Frank",0.0005,0.0,0.0,0.0012
"Pearce, Paul",0.0015,0.0,0.0063,0.0432
"Ensafi, Roya",0.0005,0.0,0.0,0.0391
"Li, Frank",0.0009,0.0,0.0001,0.0391
"Paxson, Vern",0.0019,0.0,0.0026,0.0393
"Luhunu, Lechanceux",0.0001,0.0,0.0,0.0001
"Syriani, Eugene",0.0001,0.0,0.0,0.0001
"Beckett, Ryan",0.0007,0.0,0.0,0.047
"Mahajan, Ratul",0.0017,0.0,0.0088,0.0513
"Padhye, Jitendra",0.0023,0.0,0.0029,0.0494
"Walker, David",0.0007,0.0,0.0,0.047
"Miao, Hongyu",0.0007,0.0,0.0,0.0472
"Park, Heejin",0.0007,0.0,0.0,0.0472
"Jeon, Myeongjae",0.0007,0.0,0.0,0.0472
"Mckinley, Kathryn S.",0.0016,0.0,0.0091,0.0498
"Lin, Felix Xiaozhu",0.0007,0.0,0.0,0.0472
"Guan, Gaoyang",0.0005,0.0,0.0,0.0005
"Dong, Wei",0.0005,0.0,0.0,0.0005
"Gao, Yi",0.0005,0.0,0.0,0.0005
"Fu, Kaibo",0.0005,0.0,0.0,0.0005
"Cheng, Zhihao",0.0005,0.0,0.0,0.0005
"Iorgulescu, Calin",0.0005,0.0,0.0,0.0378
"Dinu, Florin",0.0005,0.0,0.0,0.0378
"Raza, Aunn",0.0005,0.0,0.0,0.0378
"Hassan, Wajih Ul",0.0005,0.0,0.0,0.0378
"Wang, Zhiyi",0.0001,0.0,0.0,0.0001
"Chen, Shimin",0.0001,0.0,0.0,0.0001
"Crankshaw, Daniel",0.0007,0.0,0.0,0.0497
"Zhou, Giulio",0.0007,0.0,0.0,0.0497
"Franklin, Michael J.",0.0017,0.0,0.0026,0.0519
"Gonzalez, Joseph",0.0037,0.0,0.0023,0.0503
"Stoica, Ion",0.0049,0.0,0.0317,0.0563
"Roegiest, Adam",0.0003,0.0,0.0,0.0003
"Tan, Luchen",0.0003,0.0,0.0,0.0003
"Lin, Jimmy",0.0003,0.0,0.0,0.0003
"Stephens, Brent",0.0004,0.0,0.0,0.0481
"Singhvi, Arjun",0.0004,0.0,0.0,0.0481
"Akella, Aditya",0.0019,0.0,0.0192,0.0516
"Swift, Michael M.",0.0015,0.0,0.0186,0.0514
"Tan, Cheng",0.0004,0.0,0.0,0.0397
"Yu, Lingfan",0.0004,0.0,0.0,0.0397
"Leners, Joshua B.",0.0004,0.0,0.0,0.0397
"Hernich, André",0.0004,0.0,0.0,0.0004
"Lutz, Carsten",0.0004,0.0,0.0,0.0004
"Papacchini, Fabio",0.0004,0.0,0.0,0.0004
"Wolter, Frank",0.0004,0.0,0.0,0.0004
"Thalheim, Jörg",0.0009,0.0,0.0,0.0381
"Rodrigues, Antonio",0.0009,0.0,0.0,0.0381
"Akkus, Istemi Ekin",0.0012,0.0,0.0,0.0383
"Bhatotia, Pramod",0.0021,0.0,0.0,0.0383
"Chen, Ruichuan",0.0016,0.0,0.0,0.0383
"Jiao, Lei",0.0009,0.0,0.0,0.0381
"Fetzer, Christof",0.0036,0.0,0.0042,0.0422
"Vella, Flavio",0.0005,0.0,0.0,0.0025
"Häner, Thomas",0.0001,0.0,0.0,0.0001
"Steiger, Damian S.",0.0001,0.0,0.0,0.0001
"Alwen, Joël",0.0003,0.0,0.0,0.0003
"Blocki, Jeremiah",0.0003,0.0,0.0,0.0003
"Harsha, Benjamin",0.0003,0.0,0.0,0.0003
"Bao, Tiffany",0.0004,0.0,0.0,0.0039
"Wang, Ruoyu",0.0021,0.0,0.0,0.0047
"Shoshitaishvili, Yan",0.0019,0.0,0.0,0.0046
"Brumley, David",0.0004,0.0,0.0,0.0039
"Chen, Pin-Yu",0.0001,0.0,0.0,0.0001
"Wu, Lingfei",0.0001,0.0,0.0,0.0001
"Matam, Kiran Kumar",0.0009,0.0,0.0,0.0528
"I, Te",0.0009,0.0,0.0,0.0528
"Narra, H. V. Krishna Giri",0.0009,0.0,0.0,0.0528
"Li, Jing",0.0009,0.0,0.0,0.0528
"Tseng, Hung-Wei",0.0012,0.0,0.0007,0.0529
"Rodchenko, Andrey",0.0008,0.0,0.0,0.0012
"Kotselidis, Christos",0.0008,0.0,0.0,0.0012
"Nisbet, Andy",0.0012,0.0,0.0,0.0014
"Pop, Antoniu",0.0005,0.0,0.0,0.0011
"Luján, Mikel",0.002,0.0,0.0,0.002
"Hallac, David",0.0005,0.0,0.0,0.0009
"Park, Youngsuk",0.0004,0.0,0.0,0.0008
"Boyd, Stephen P.",0.0005,0.0,0.0,0.0009
"Leskovec, Jure",0.0015,0.0,0.0,0.0015
"Hähnel, Marcus",0.0009,0.0,0.0001,0.0051
"Cui, Weidong",0.0008,0.0,0.0,0.0052
"Peinado, Marcus",0.0007,0.0,0.0001,0.006
"Sambasivan, Raja R.",0.0004,0.0,0.0,0.0457
"Tran-Lam, David",0.0004,0.0,0.0,0.0457
"Steenkiste, Peter",0.0009,0.0,0.0024,0.0457
"Shen, Yongming",0.0003,0.0,0.0,0.0003
"Ferdman, Michael",0.0003,0.0,0.0,0.0003
"Milder, Peter A.",0.0003,0.0,0.0,0.0003
"Tang, Adrian",0.0005,0.0,0.0,0.0019
"Stolfo, Salvatore J.",0.0005,0.0,0.0,0.0019
"Jana, Suman",0.0013,0.0,0.0,0.0019
"Naylor, David",0.0005,0.0,0.0,0.041
"Li, Richard",0.0005,0.0,0.0,0.041
"Gkantsidis, Christos",0.0005,0.0,0.0,0.041
"Karagiannis, Thomas",0.0012,0.0,0.002,0.041
"Bause, Falko",0.0003,0.0,0.0,0.0003
"Buchholz, Peter",0.0003,0.0,0.0,0.0003
"May, Johannes",0.0003,0.0,0.0,0.0003
"Naithani, Ajeya",0.0003,0.0,0.0,0.0006
"Eyerman, Stijn",0.0005,0.0,0.0,0.0007
"Eeckhout, Lieven",0.0011,0.0,0.0,0.0011
"Zagieboylo, Drew",0.0001,0.0,0.0,0.0001
"Zaman, Kazi A.",0.0001,0.0,0.0,0.0001
"Jia, Zhihao",0.0009,0.0,0.0,0.0311
"Treichler, Sean",0.0013,0.0,0.0003,0.0337
"Shipman, Galen M.",0.0013,0.0,0.0003,0.0337
"Bauer, Michael",0.0013,0.0,0.0003,0.0337
"Watkins, Noah",0.0017,0.0,0.0006,0.0311
"Maltzahn, Carlos",0.0017,0.0,0.0006,0.0311
"Mccormick, Patrick S.",0.0027,0.0,0.0013,0.0337
"Aiken, Alexander",0.0024,0.0,0.0032,0.0337
"Kuhnle, Alan",0.0003,0.0,0.0,0.0003
"Crawford, Victoria G.",0.0003,0.0,0.0,0.0003
"Thai, My T.",0.0003,0.0,0.0,0.0003
"Kwon, Yonghwi",0.0007,0.0,0.0,0.002
"Saltaformaggio, Brendan",0.0007,0.0,0.0,0.002
"Kim, I Luk",0.0007,0.0,0.0,0.002
"Zhang, Xiangyu",0.0008,0.0,0.0,0.0429
"Xu, Dongyan",0.0007,0.0,0.0,0.002
"Jiang, Junchen",0.0004,0.0,0.0,0.0421
"Sun, Shijie",0.0004,0.0,0.0,0.0421
"Sekar, Vyas",0.0016,0.0,0.0032,0.0471
"Zhang, Hui",0.0008,0.0,0.0001,0.0396
"Balasubramanian, Abhiram",0.0007,0.0,0.0,0.0466
"Baranowski, Marek S.",0.0007,0.0,0.0,0.0466
"Burtsev, Anton",0.0012,0.0,0.0017,0.0466
"Panda, Aurojit",0.0031,0.0,0.0105,0.0526
"Rakamaric, Zvonimir",0.0007,0.0,0.0,0.0466
"Ryzhyk, Leonid",0.0015,0.0,0.0021,0.0478
"Samantha, Syeda Khairunnesa",0.0004,0.0,0.0,0.0004
"Nguyen, Hoan Anh",0.0004,0.0,0.0,0.0004
"Nguyen, Tien N.",0.0004,0.0,0.0,0.0004
"Rajan, Hridesh",0.0004,0.0,0.0,0.0004
"Greschbach, Benjamin",0.0005,0.0,0.0,0.0356
"Pulls, Tobias",0.0005,0.0,0.0,0.0356
"Roberts, Laura M.",0.0005,0.0,0.0,0.0356
"Winter, Phillip",0.0005,0.0,0.0,0.0356
"Wang, Jingjing",0.0021,0.0,0.0027,0.038
"Balazinska, Magdalena",0.002,0.0,0.0,0.0347
"Choi, Jiho",0.0004,0.0,0.0,0.0452
"Shull, Thomas",0.0007,0.0,0.0,0.0452
"Garzarán, María Jesús",0.0004,0.0,0.0,0.0452
"Torrellas, Josep",0.0029,0.0,0.0073,0.0511
"Fu, X.",0.0016,0.0,0.0,0.0017
"Rol, M. A.",0.0016,0.0,0.0,0.0017
"Bultink, C. C.",0.0016,0.0,0.0,0.0017
"Someren, J. Van",0.0016,0.0,0.0,0.0017
"Khammassi, Nader",0.0016,0.0,0.0,0.0017
"Ashraf, Imran",0.0016,0.0,0.0,0.0017
"Vermeulen, R. F. L.",0.0016,0.0,0.0,0.0017
"Sterke, J. C. De",0.0016,0.0,0.0,0.0017
"Vlothuizen, W. J.",0.0016,0.0,0.0,0.0017
"Schouten, R. N.",0.0016,0.0,0.0,0.0017
"Almudéver, Carmen G.",0.0016,0.0,0.0,0.0017
"Dicarlo, L.",0.0016,0.0,0.0,0.0017
"Bertels, Koen",0.002,0.0,0.0,0.002
"Wang, Wenhao",0.0012,0.0,0.0002,0.0367
"Chen, Guoxing",0.0009,0.0,0.0,0.0367
"Pan, Xiaorui",0.0013,0.0,0.0,0.0367
"Zhang, Yinqian",0.0013,0.0,0.0003,0.0367
"Wang, Xiaofeng",0.0009,0.0,0.0,0.0448
"Bindschaedler, Vincent",0.0016,0.0,0.0014,0.0367
"Tang, Haixu",0.0009,0.0,0.0,0.0367
"Gunter, Carl A.",0.0009,0.0,0.0,0.0367
"Sharma, Naveen Kr.",0.0007,0.0,0.0,0.0466
"Kaufmann, Antoine",0.0007,0.0,0.0,0.0466
"Anderson, Thomas E.",0.0017,0.0,0.0022,0.0497
"Krishnamurthy, Arvind",0.0038,0.0,0.0155,0.052
"Nelson, Jacob",0.0012,0.0,0.0002,0.0475
"Peter, Simon",0.0012,0.0,0.0008,0.0479
"Halevi, Shai",0.0004,0.0,0.0,0.0004
"Halevi, Tzipora",0.0004,0.0,0.0,0.0004
"Shoup, Victor",0.0004,0.0,0.0,0.0004
"Stephens-Davidowitz, Noah",0.0004,0.0,0.0,0.0004
"Dice, David",0.0,0.0,0.0,0.0
"Kalofolias, Janis",0.0003,0.0,0.0,0.0004
"Boley, Mario",0.0004,0.0,0.0,0.0004
"Vreeken, Jilles",0.0005,0.0,0.0,0.0005
"Ao, Yulong",0.0017,0.0,0.0003,0.0445
"Yang, Chao",0.0017,0.0,0.0003,0.0445
"Wang, Xinliang",0.0011,0.0,0.0,0.0437
"Xue, Wei",0.002,0.0,0.0036,0.0478
"Fu, Haohuan",0.0017,0.0,0.0005,0.0437
"Liu, Fangfang",0.0017,0.0,0.0003,0.0445
"Gan, Lin",0.0011,0.0,0.0,0.0437
"Xu, Ping",0.0011,0.0,0.0,0.0437
"Ma, Wenjing",0.002,0.0,0.0048,0.0453
"Avrachenkov, Konstantin",0.0003,0.0,0.0,0.0003
"Goseling, Jasper",0.0003,0.0,0.0,0.0003
"Serbetci, Berksan",0.0003,0.0,0.0,0.0003
"Subramaniyan, Arun",0.0007,0.0,0.0,0.0019
"Das, Reetuparna",0.0015,0.0,0.0,0.0024
"Boukhelef, Djillali",0.0005,0.0,0.0,0.0005
"Boukhalfa, Kamel",0.0005,0.0,0.0,0.0005
"Boukhobza, Jalil",0.0005,0.0,0.0,0.0005
"Ouarnoughi, Hamza",0.0005,0.0,0.0,0.0005
"Lemarchand, Laurent",0.0005,0.0,0.0,0.0005
"Dong, Mingkai",0.0001,0.0,0.0,0.04
"Chen, Haibo",0.0027,0.0,0.0043,0.0445
"Fuentes, Pablo",0.0005,0.0,0.0,0.0318
"Vallejo, Enrique",0.0005,0.0,0.0,0.0318
"Minkenberg, Cyriel",0.0005,0.0,0.0,0.0318
"Valero, Mateo",0.0029,0.0,0.0016,0.0346
"Priedhorsky, Reid",0.0001,0.0,0.0,0.0001
"Randles, Tim",0.0001,0.0,0.0,0.0001
"Syta, Ewa",0.0009,0.0,0.0,0.0387
"Jovanovic, Philipp",0.0009,0.0,0.0,0.0387
"Kokoris-Kogias, Eleftherios",0.0009,0.0,0.0,0.0387
"Gailly, Nicolas",0.0009,0.0,0.0,0.0387
"Gasser, Linus",0.0009,0.0,0.0,0.0387
"Khoffi, Ismail",0.0009,0.0,0.0,0.0387
"Fischer, Michael J.",0.0009,0.0,0.0,0.0387
"Ford, Bryan",0.0013,0.0,0.0007,0.0429
"Hsieh, Kevin",0.0012,0.0,0.002,0.0514
"Harlap, Aaron",0.0011,0.0,0.0026,0.0535
"Konomis, Dimitris",0.0008,0.0,0.0,0.051
"Ganger, Gregory R.",0.0015,0.0,0.01,0.0553
"Süß, Tim",0.0007,0.0,0.0,0.0007
"Nagel, Lars",0.0007,0.0,0.0,0.0007
"Vef, Marc-Andre",0.0007,0.0,0.0,0.0007
"Brinkmann, André",0.0007,0.0,0.0,0.0007
"Feld, Dustin",0.0007,0.0,0.0,0.0007
"Soddemann, Thomas",0.0007,0.0,0.0,0.0007
"Hayes, Ari B.",0.0012,0.0,0.0,0.0012
"Li, Lingda",0.0012,0.0,0.0,0.0012
"Hedayati, Mohammad",0.0007,0.0,0.0,0.0008
"He, Jia-Huan",0.0007,0.0,0.0,0.0008
"Zhang, Eddy Z.",0.0012,0.0,0.0,0.0012
"Shen, Kai",0.0007,0.0,0.0,0.0008
"Cherupalli, Hari",0.0005,0.0,0.0,0.0006
"Duwe, Henry",0.0005,0.0,0.0,0.0006
"Ye, Weidong",0.0005,0.0,0.0,0.0006
"Kumar, Rakesh",0.0013,0.0,0.0007,0.0327
"Sartori, John",0.0005,0.0,0.0,0.0006
"Bourke, Timothy",0.0007,0.0,0.0,0.0007
"Brun, Lélio",0.0007,0.0,0.0,0.0007
"Dagand, Pierre-Évariste",0.0007,0.0,0.0,0.0007
"Leroy, Xavier",0.0007,0.0,0.0,0.0007
"Pouzet, Marc",0.0007,0.0,0.0,0.0007
"Rieg, Lionel",0.0007,0.0,0.0,0.0007
"Sinclair, Matthew D.",0.0003,0.0,0.0,0.0003
