author_id,author_name,author_email
1728982,"('Terauchi, Tachio', '@jaist.ac.jp')"
39714885,"('Wei, Shiyi', '')"
2245695,"('Poremba, Matthew', '')"
3456251,"('Akgun, Itir', '@ece.ucsb.edu')"
3160909,"('Yin, Jieming', '@amd.com')"
2163220,"('Kayiran, Onur', '@amd.com')"
27905006,"('Xie, Yuan', '@ece.ucsb.edu')"
2464929,"('Juuti, Mika', '')"
1803391,"('Lu, Yao', '@anu.edu.au')"
1735412,"('Asokan, N.', '@aalto.fi')"
3328821,"('Godenschwager, Christian', '')"
12519276,"('Eibl, Sebastian', '')"
2063777,"('Preclik, Tobias', '')"
17114269,"('Schruff, Tobias', '')"
16686871,"('Frings, Roy', '')"
1793279,"('Rüde, Ulrich', '@cs.fau.de')"
19254661,"('Chau, Sze Yiu', '')"
2111695,"('Chowdhury, Omar', '@uiowa.edu')"
2618949,"('Ge, Huangyi', '@purdue.edu')"
3271869,"('Nita-Rotaru, Cristina', '@neu.edu')"
1740882,"('Li, Ninghui', '@cs.purdue.edu')"
1808867,"('Lahav, Ori', '@mpi-sws.org')"
1957537,"('Yao, Jiangyuan', 'MISSING')"
35037028,"('Wang, Zhiliang', '')"
2395542,"('Yin, Xia', '')"
40035356,"('Shi, Xingang', '')"
4512591,"('Li, Yahui', '')"
3244057,"('Li, Chongrong', '')"
2123628,"('Cao, Cheng', '')"
2666978,"('Ge, Hancheng', '@neo.tamu.edu')"
2887627,"('Lu, Haokai', '@cse.tamu.edu')"
1687568,"('Hu, Xia', '@cse.tamu.edu')"
1697232,"('Caverlee, James', '@cse.tamu.edu')"
37449345,"('Wang, Anran', '@cs.washington.edu')"
39552361,"('Iyer, Vikram', '@uw.edu')"
2950667,"('Talla, Vamsi', '@u.washington.edu')"
34103349,"('Smith, Joshua R.', '@cs.washington.edu')"
1805554,"('Gollakota, Shyamnath', '@cs.washington.edu')"
36757897,"('Hunt, Tyler', '@cs.utexas.edu')"
39417393,"('Smits, Jeff', '')"
2447783,"('Visser, Eelco', '@tudelft.nl')"
2569311,"('Lin, Heng', '')"
1928916,"('Tang, Xiongchao', '')"
38849012,"('Yu, Bowen', '')"
6301522,"('Chen, Wenguang', '')"
2467444,"('Zhai, Jidong', '')"
22987925,"('Yin, Wanwang', '')"
2130720,"('Ziat, Ali', '')"
32278921,"('Delasalles, Edouard', '')"
8905591,"('Denoyer, Ludovic', '@lip6.fr')"
1741426,"('Gallinari, Patrick', '@lip6.fr')"
2120871,"('Marinos, Ilias', '@cl.cam.ac.uk')"
2750619,"('Watson, Robert N. M.', '@cl.cam.ac.uk')"
2176499,"('Zheng, Zhen', '')"
3025447,"('Oh, Chanyoung', '@uos.ac.kr')"
37914192,"('Shen, Xipeng', '@ncsu.edu')"
1714079,"('Yi, Youngmin', '@uos.ac.kr')"
4605438,"('Zhang, Jinshi', '')"
10384604,"('Dong, Eddie', '')"
26846526,"('Li, Jian', '@tsinghua.edu.cn')"
7203366,"('Guan, Haibing', '')"
10403687,"('Wang, Luhao', '@usc.edu')"
1691311,"('Pedram, Massoud', '@usc.edu')"
34727063,"('Kaldor, Jonathan', '')"
9267751,"('Mace, Jonathan', '@cs.brown.edu')"
27017163,"('Gao, Edison', '')"
40079382,"(""O'Neill, Joe"", '')"
1902958,"('Ong, Kian Win', '@cs.ucsd.edu')"
35103599,"('Schaller, Bill', '')"
27071421,"('Shan, Pingjia', '')"
31884531,"('Viscomi, Brendan', '')"
2851380,"('Venkataraman, Vinod', '')"
3199448,"('Veeraraghavan, Kaushik', '@umich.edu')"
2287930,"('Song, Yee Jiun', '')"
2797120,"('Ravi, Gokul Subramanian', '@wisc.edu')"
1704076,"('Lipasti, Mikko H.', '@engr.wisc.edu')"
39284749,"('Haney, Samuel', '')"
1865055,"('Graham, Matthew', '@ed.ac.uk')"
10791164,"('Kutzbach, Mark', '@census.gov')"
3026156,"('Vilhuber, Lars', '@cornell.edu')"
32064267,"('Kogan, Alex', '@oracle.com')"
3142383,"('Lev, Yossi', '@oracle.com')"
3325283,"('Chen, Yizheng', '@gatech.edu')"
2834380,"('Nadji, Yacin', '@gatech.edu')"
3453550,"('Kountouras, Athanasios', '@gatech.edu')"
1792232,"('Monrose, Fabian', '@cs.unc.edu')"
32426202,"('Vasiloglou, Nikolaos', '@ismion.com')"
3311387,"('Alistarh, Dan', '@csail.mit.edu')"
2060484,"('Leiserson, William M.', '')"
2765439,"('Matveev, Alexander', '@csail.mit.edu')"
2441120,"('Kobren, Ari', '@cs.umass.edu')"
2111658,"('Monath, Nicholas', '@cs.umass.edu')"
37019006,"('Krishnamurthy, Akshay', '@cs.umass.edu')"
1735747,"('Mccallum, Andrew', '@cs.umass.edu')"
38756557,"('Drumond, Mario', '@epfl.ch')"
2089646,"('Daglis, Alexandros', '@epfl.ch')"
3492832,"('Mirzadeh, Nooshin', '@epfl.ch')"
8000917,"('Ustiugov, Dmitrii', '@epfl.ch')"
39258407,"('Kanev, Svilen', '@eecs.harvard.edu')"
2885907,"('Xi, Sam Likun', '@fas.harvard.edu')"
2255803,"('Wei, Gu-Yeon', '@eecs.harvard.edu')"
38034242,"('Bakst, Alexander', '')"
1695297,"('Jhala, Ranjit', '@cs.ucsd.edu')"
33829042,"('Yang, Dingqi', '@unifr.ch')"
1713520,"('Li, Bin', '@fudan.edu.cn')"
34011720,"('Rettig, Laura', '@unifr.ch')"
1776349,"('Kwok, James T.', '@cse.ust.hk')"
2182534,"('Hu, Qingda', '@mails.tsinghua.edu.cn')"
1771630,"('Ren, Jinglei', '')"
2684311,"('Shu, Jiwu', '@tsinghua.edu.cn')"
36074345,"('Bova, Simone', '')"
1701841,"('Szeider, Stefan', '@szeider.net')"
2772186,"('Nasiriani, Neda', '@cse.psu.edu')"
1809899,"('Kesidis, George', '@engr.psu.edu')"
1811683,"('Pass, Rafael', '')"
7551184,"('Ghag, Aditi', '')"
3439759,"('Hira, Mukesh', '')"
1785739,"('Keslassy, Isaac', '@ee.technion.ac.il')"
40404973,"('Bergman, Aran', '@tx.technion.ac.il')"
33742176,"('Kim, Changhoon', '@barefootnetworks.com')"
1730356,"('Rexford, Jennifer', '@cs.princeton.edu')"
2686182,"('Kim, Channoh', '@skku.edu')"
3448808,"('Kim, Jaehyeok', '@skku.edu')"
4646196,"('Kim, Sungmin', '@skku.edu')"
39553125,"('Kim, Namho', '@snu.ac.kr')"
9992479,"('Na, Gitae', '')"
3072985,"('Oh, Young H.', '@skku.edu')"
3091593,"('Lee, Jae W.', '@snu.ac.kr')"
25611721,"('Li, Long', '')"
1710608,"('Liu, Ke', '@ict.ac.cn')"
2949392,"('Boyapati, Rahul', '@tamu.edu')"
3406930,"('Huang, Jiayi', '')"
3450932,"('Wang, Ningyuan', '')"
1680392,"('Yum, Ki Hwan', '')"
1692009,"('Kim, Eun Jung', '@cse.tamu.edu')"
32488007,"('Powers, Bobby', '')"
2506153,"('Vilk, John', '@cs.umass.edu')"
2729744,"('Guo, Fan', '')"
1904670,"('Li, Yongkun', '')"
1804354,"('Jiang, Song', '@uta.edu')"
1840402,"('Athanassoulis, Manos', '@seas.harvard.edu')"
31829814,"('Cadenelli, Nicola', '@bsc.es')"
1727718,"('Carrera, David', '@ac.upc.edu')"
3273348,"('Abeydeera, Maleen', '@mit.edu')"
1929462,"('Subramanian, Suvinay', '@csail.mit.edu')"
2573160,"('Jeffrey, Mark C.', '@csail.mit.edu')"
3184437,"('Liu, Zhengchun', '@anl.gov')"
2760849,"('Balaprakash, Prasanna', '@mcs.anl.gov')"
1697093,"('Kim, Jungwon', '@ornl.gov')"
3079326,"('Sajjapongse, Kittisak', '')"
8568681,"('Lee, Seyong', '@ornl.gov')"
7553591,"('Vetter, Jeffrey S.', '@acm.org')"
2441482,"('Amarilli, Antoine', '@a3nm.net')"
1734682,"('Senellart, Pierre', '@ens.fr')"
31026832,"('Chen, Sui', '@lsu.edu')"
1733348,"('Peng, Lu', '')"
40382020,"('Irving, Samuel', '')"
40248185,"('Agrawal, Aditya', '@illinois.edu')"
2866959,"('Chatterjee, Niladrish', '@nvidia.com')"
2466261,"('Kashyap, Abhijith', '')"
2341074,"(""O'Connor, Mike"", '@nvidia.com')"
2905015,"('Nikl, Vojtech', '')"
16846587,"('Hradecky, Michal', '')"
17100725,"('Keleceni, Jakub', '')"
8573809,"('Tang, Xulong', '@cse.psu.edu')"
2833547,"('Kislal, Orhan', '@psu.edu')"
2716177,"('Wu, Hongjia', '')"
1683741,"('Wang, Qing', '@imdea.org')"
1784158,"('Xiong, Jie', '@smu.edu.sg')"
1955669,"('Zuniga, Marco', '@tudelft.nl')"
34038252,"('Lee, Juneyoung', '')"
3031506,"('Kim, Yoonseung', '')"
4704140,"('Song, Youngju', '')"
1777044,"('Hur, Chung-Kil', '@sf.snu.ac.kr')"
34518246,"('Das, Sanjoy', '')"
17811247,"('Majnemer, David', '')"
1783210,"('Regehr, John', '@cs.utah.edu')"
37101082,"('Lopes, Nuno P.', '@ist.utl.pt')"
2001877,"('Hu, Ben', '')"
1694557,"('Wang, Huaimin', '')"
37575268,"('Zhang, Pengfei', '')"
1689910,"('Ding, Bo', '')"
2712459,"('Che, Huimin', '')"
3448730,"('Khazraee, Moein', '')"
2883723,"('Zhang, Lu', '')"
1684673,"('Vega, Luis', '')"
2300090,"('Mathuriya, Amrita', '@intel.com')"
37082461,"('Luo, Ye', '@anl.gov')"
3444715,"('Benali, Anouar', '@anl.gov')"
2692314,"('Shulenburger, Luke', '@sandia.gov')"
2718090,"('Kim, Jeongnim', '@intel.com')"
2479128,"('Nagasaka, Yusuke', '@m.titech.ac.jp')"
2763806,"('Nukada, Akira', '@matsulab.is.titech.ac.jp')"
1696166,"('Matsuoka, Satoshi', '@acm.org')"
38880105,"('Altaf, Muhammad Shoaib Bin', '@cs.wisc.edu')"
32548473,"('Wood, David A.', '@cs.wisc.edu')"
2677436,"('Yviquel, Hervé', '@ic.unicamp.br')"
2006159,"('Araujo, Guido', '@ic.unicamp.br')"
1883826,"('Wang, Shen', '@uic.edu')"
1959037,"('He, Lifang', '@uic.edu')"
1678185,"('Cao, Bokai', '@uic.edu')"
2828701,"('Lu, Chun-Ta', '@uic.edu')"
1703117,"('Yu, Philip S.', '@cs.uic.edu')"
8495818,"('Safavi, Tara', '')"
19992758,"('Sripada, Chandra', '')"
2479152,"('Koutra, Danai', '@umich.edu')"
1870340,"('Liu, Tongping', '@utsa.edu')"
1804358,"('Zeng, Guangming', '')"
2581019,"('Muzahid, Abdullah', '@cs.utsa.edu')"
3286257,"('Xu, Shixiong', '')"
1734249,"('Gregg, David', '@cs.tcd.ie')"
2432203,"('Park, Jason Jong Kyu', '@umich.edu')"
2225988,"('Park, Yongjun', '@hongik.ac.kr')"
2896184,"('Nakazawa, Rina', 'MISSING')"
2800355,"('Ogata, Kazunori', '@jp.ibm.com')"
6011944,"('Seelam, Seetharami', '@us.ibm.com')"
1698545,"('Onodera, Tamiya', '@jp.ibm.com')"
3358086,"('Jin, Yanqin', '')"
1790421,"('Parashar, Angshuman', '')"
1998820,"('Rhu, Minsoo', '@postech.ac.kr')"
3374545,"('Mukkara, Anurag', '@csail.mit.edu')"
2274681,"('Puglielli, Antonio', '@berkeley.edu')"
3172075,"('Venkatesan, Rangharajan', '@nvidia.com')"
2125244,"('Khailany, Brucek', '@cva.stanford.edu')"
3356743,"('Epasto, Alessandro', '@google.com')"
1895843,"('Lattanzi, Silvio', '@google.com')"
1689637,"('Leme, Renato Paes', '@cs.cornell.edu')"
2270846,"('Son, Jeongseok', '@kaist.ac.kr')"
2142901,"('Xiong, Yongqiang', '@microsoft.com')"
40165896,"('Tan, Kun', '@huawei.com')"
15241400,"('Wang, Paul', '')"
20759641,"('Gan, Ze', '')"
33772810,"('Moon, Sue', '@kaist.edu')"
2473889,"('Ou, Peizhao', '@uci.edu')"
1707313,"('Demsky, Brian', '')"
2719313,"('Song, Linghao', '@pitt.edu')"
38929644,"('Li, Hai', '')"
5442167,"('Chen, Yiran', '@duke.edu')"
2487014,"('Feng, Yu', '@cs.utexas.edu')"
1872924,"('Martins, Ruben', '@cs.utexas.edu')"
8099954,"('Geffen, Jacob Van', '')"
35865989,"('Chaudhuri, Swarat', '@rice.edu')"
1720370,"('He, Qiang', '@swin.edu.au')"
40383517,"('Zhu, Xiaodong', '@usst.edu.cn')"
2752395,"('Li, Dongwei', '')"
2220166,"('Wang, Shuliang', '')"
39404298,"('Shen, Jun', '@uow.edu.au')"
1682341,"('Yang, Yun', '@swin.edu.au')"
2329502,"('Chiesa, Marco', '@uclouvain.be')"
1696115,"('Demmler, Daniel', '@crisp-da.de')"
1709876,"('Canini, Marco', '@kaust.edu.sa')"
1718880,"('Schapira, Michael', '@huji.ac.il')"
37636206,"('Schneider, Thomas', '@cs.tu-darmstadt.de')"
3034469,"('Gu, Juncheng', '@ucsd.edu')"
8650889,"('Lee, Youngmoon', '@umich.edu')"
34619093,"('Zhang, Yiwen', '')"
2579531,"('Chowdhury, Mosharaf', '@umich.edu')"
38597003,"('Cavalcanti, Guilherme', '')"
1724814,"('Borba, Paulo', '@cin.ufpe.br')"
1860892,"('Jin, Di', '@umich.edu')"
3164047,"('Shahid, Usman', '@ndsu.edu')"
33098267,"('Ahmad, Raza', '')"
1795211,"('Srinivasan, Padmini', '@uiowa.edu')"
3110521,"('Zhang, Qirun', '@ucdavis.edu')"
34751114,"('Sun, Chengnian', '@ucdavis.edu')"
38319925,"('Su, Zhendong', '@cs.ucdavis.edu')"
1759515,"('Menth, Michael', '@uni-tuebingen.de')"
38715805,"('Hauser, Frederik', '')"
11611372,"('Mandros, Panagiotis', '@mpi-inf.mpg.de')"
1745279,"('Gao, Guang R.', '@capsl.udel.edu')"
35451534,"('Papadimitriou, George', '@di.uoa.gr')"
2820066,"('Kaliorakis, Manolis', '@di.uoa.gr')"
2001585,"('Chatzidimitriou, Athanasios', '@di.uoa.gr')"
1718647,"('Gizopoulos, Dimitris', '@di.uoa.gr')"
2315734,"('Lawthers, Peter', '')"
1769754,"('Das, Shidhartha', 'MISSING')"
2003728,"('Servat, Harald', '@bsc.es')"
2600478,"('Llort, Germán', '')"
1767394,"('Mercadal, Estanislao', '@bsc.es')"
40215479,"('Hoppe, Hans-Christian', '')"
2998413,"('Lavrijsen, Wim', '')"
1702354,"('Iancu, Costin', '@lbl.gov')"
8803278,"('Yiu, Matt M. T.', '')"
31929161,"('Chan, Helen H. W.', '@cse.cuhk.edu.hk')"
11324564,"('Jiang, Jianyu', '')"
3302534,"('Chen, Xusheng', '')"
16235588,"('Yi, Ning', '')"
2944075,"('Cui, Heming', '@cs.hku.hk')"
40042941,"('Steiner, Moritz', '@akamai.com')"
1772752,"('Ghaffari, Mohsen', '')"
1751579,"('Nowatzki, Tony', '@cs.ucla.edu')"
1979955,"('Gangadhar, Vinay', '@cs.wisc.edu')"
2774880,"('Ardalani, Newsha', '@cs.wisc.edu')"
1720300,"('Sankaralingam, Karthikeyan', '@cs.wisc.edu')"
2983976,"('Wang, Brandon', '@pixar.com')"
10685934,"('Li, Xiaoye', '')"
1735876,"('Menasché, Daniel Sadoc', '@dcc.ufrj.br')"
2292514,"('Cogumbreiro, Tiago', '@rice.edu')"
40330958,"('Surendran, Rishi', '@xilinx.com')"
2020358,"('Martins, Francisco', '@di.fc.ul.pt')"
1728219,"('Sarkar, Vivek', '@rice.edu')"
36328809,"('Grossman, Max', '@rice.edu')"
2397000,"('Yadwadkar, Neeraja J.', '@eecs.berkeley.edu')"
1790580,"('Hariharan, Bharath', '@cs.cornell.edu')"
40563791,"('Smith, Burton', '')"
33895019,"('Hicks, Matthew', '@VT.edu')"
24628601,"('Hardhik, Mallipeddi', '')"
3228969,"('Banerjee, Dip Sankar', '@iiitg.ac.in')"
3159938,"('Ramamoorthy, Kiran Raj', '')"
2775289,"('Lin, Calvin', '@cs.utexas.edu')"
1794267,"('Guo, Yanfei', '@anl.gov')"
1685720,"('Blocksome, Michael', '')"
2032331,"('Parker, Scott', '')"
2446648,"('Bland, Wesley', '@anl.gov')"
2103230,"('Balaji, Pavan', '@mcs.anl.gov')"
1690525,"('Bouloukakis, Georgios', '@inria.fr')"
1708457,"('Georgantas, Nikolaos', '@inria.fr')"
1793631,"('Kattepur, Ajay', '@tcs.com')"
1688880,"('Issarny, Valérie', 'MISSING')"
33209645,"('Fu, Zhoulai', '@ucdavis.edu')"
9492117,"('Llull, Qiuyun', '@duke.edu')"
2072463,"('Fan, Songchun', '@cs.duke.edu')"
2837959,"('Zahedi, Seyed Majid', '@cs.duke.edu')"
2650454,"('Lee, Benjamin C.', '@duke.edu')"
33316629,"('Ray, Soumya', '@case.edu')"
1945813,"('Fan, Hua', '@uwaterloo.ca')"
32733689,"('Golab, Wojciech', '@uwaterloo.ca')"
2230149,"('Humbert, Mathias', '@epfl.ch')"
1739527,"('Pang, Jun', '@uni.lu')"
1698138,"('Zhang, Yang', '@uni-saarland.de')"
1977734,"('Ruprecht, Daniel', '@leeds.ac.uk')"
2266189,"('Zhang, Jing', '@vt.edu')"
3215200,"('Misra, Sanchit', '')"
34266162,"('Wang, Hao', '@rpi.edu')"
1862782,"('Lian, Defu', '@uestc.edu.cn')"
1874059,"('Ge, Yong', '@uncc.edu')"
1926303,"('Xie, Xing', '@microsoft.com')"
1719149,"('Cao, Longbing', '@uts.edu.au')"
2927115,"('Fu, Huansong', '@cs.fsu.edu')"
3135311,"('Venkata, Manjunath Gorentla', '')"
17853593,"('Choudhury, Ahana Roy', '')"
1794961,"('Imam, Neena', '')"
1709886,"('Yu, Weikuan', '@cs.fsu.edu')"
2022955,"('Volckaert, Stijn', '@uci.edu')"
1873224,"('Coppens, Bart', '@elis.ugent.be')"
9366424,"('Sutter, Bjorn De', '@elis.ugent.be')"
7161646,"('Bosschere, Koen De', '@elis.ugent.be')"
1772810,"('Larsen, Per', '@uci.edu')"
1721575,"('Franz, Michael', '')"
32485139,"('Choi, Jong Youl', '@ornl.gov')"
1781276,"('Ostrouchov, George', '@ornl.gov')"
3001630,"('Romanus, Melissa', '@rutgers.edu')"
35186090,"('Sun, Qian', '')"
1750983,"('Parashar, Manish', '@rutgers.edu')"
15808319,"('Churchill, Randy Michael', '')"
3256940,"('Chang, Choong-Seock', '')"
3101979,"('Xun, Guangxu', '@buffalo.edu')"
2694924,"('Li, Yaliang', '@baidu.com')"
1947899,"('Gao, Jing', '@buffalo.edu')"
1769577,"('Zhang, Aidong', '@buffalo.edu')"
40598941,"('Kline, Donald', '@pitt.edu')"
1678617,"('Jones, Alex K.', '')"
1872111,"('She, Jieying', '')"
8230559,"('Tong, Yongxin', '@sjtu.edu.cn')"
37833805,"('Chen, Lei', '@cse.ust.hk')"
3406090,"('Song, Tianshu', '')"
19252730,"('Veenboer, Bram', '')"
1776907,"('Petschow, Matthias', '')"
1722141,"('Romein, John W.', '')"
40373059,"('Blankstein, Aaron', '@cs.princeton.edu')"
1808444,"('Pelc, Andrzej', '@uqo.ca')"
2887206,"('Kim, Hyukjoong', '@skku.edu')"
3149588,"('Shin, Dongkun', '@skku.edu')"
2041606,"('Kim, Kyung Ho', '')"
3378428,"('Mariconti, Enrico', '@ucl.ac.uk')"
2371085,"('Onwuzurike, Lucky', '@cs.ucl.ac.uk')"
1749393,"('Andriotis, Panagiotis', '@uwe.ac.uk')"
1728207,"('Cristofaro, Emiliano De', '@ucl.ac.uk')"
2350947,"('Stringhini, Gianluca', '@cs.ucl.ac.uk')"
40016131,"('Cryan, Jenna', '')"
2329032,"('Bai, Yuxin', '@rochester.edu')"
3752409,"('Lee, Victor W.', '@intel.com')"
1787439,"('Ipek, Engin', '@cs.rochester.edu')"
7384331,"('Ye, Li', '')"
1709209,"('Xie, Hong', '')"
40185051,"('Wu, Weijie', '@huawei.com')"
35337973,"('Duarte, Pedro', '')"
2377269,"('Liu, Xinyue', '@wpi.edu')"
1920461,"('Song, Yuanfang', '')"
1833914,"('Kong, Xiangnan', '@wpi.edu')"
3354846,"('Veen, Victor Van Der', '@cs.vu.nl')"
2480507,"('Andriesse, Dennis', '@few.vu.nl')"
1881042,"('Stamatogiannakis, Manolis', '@vu.nl')"
2448867,"('Starov, Oleksii', '@cs.stonybrook.edu')"
1821026,"('Sorkunlu, Niyazi', '')"
3332891,"('Chandola, Varun', '@buffalo.edu')"
2807190,"('Fontugne, Romain', '@iij.ad.jp')"
1736430,"('Pelsser, Cristel', '@unistra.fr')"
2461898,"('Aben, Emile', '')"
2532425,"('Bush, Randy', '')"
1878923,"('Rhodes, Dustin', '')"
1717674,"('Flanagan, Cormac', '@ucsc.edu')"
27010590,"('Gorman, Daphne I.', '@ucsc.edu')"
2379918,"('Renau, Jose', '@ucsc.edu')"
2215171,"('Xiao, Jianwei', '@berkeley.edu')"
40102422,"('Gu, Ming', '')"
1786954,"('Langou, Julien', '@ucdenver.edu')"
3209512,"('Hung, Wei-Lun', '')"
1747249,"('Garg, Vijay K.', '@ece.utexas.edu')"
32219380,"('Sondur, Sanjeev', '')"
34643286,"('Ray, Madhurima', '')"
32273851,"('Biswas, Joyanta', '@temple.edu')"
1716613,"('Kant, Krishna', '@temple.edu')"
7368358,"('Spoth, William', '')"
3275836,"('Arab, Bahareh Sadat', '@hawk.iit.edu')"
8926608,"('Chan, Eric S.', '')"
3241986,"('Gawlick, Dieter', '')"
2319764,"('Ghoneimy, Adel', '')"
1798930,"('Glavic, Boris', '@iit.edu')"
2043556,"('Kennedy, Oliver', '@buffalo.edu')"
3409770,"('Lee, Seokki', '')"
39789752,"('Liu, Zhen Hua', '')"
2067901,"('Niu, Xing', '')"
39897670,"('Yang, Ying', '')"
10419477,"('Gholami, Amir', '')"
3144543,"('Mang, Andreas', '@math.uh.edu')"
8453654,"('Scheufele, Klaudius', '@ipvs.uni-stuttgart.de')"
1740714,"('Davatzikos, Christos', '@rad.upenn.edu')"
10837693,"('Mehl, Miriam', '@ipvs.uni-stuttgart.de')"
2395747,"('Biros, George', '@acm.org')"
2647263,"('Silva, Renan Fischer E', '@bsc.es')"
9279606,"('Su, Yuxin', '@cse.cuhk.edu.hk')"
1706259,"('King, Irwin', '@cse.cuhk.edu.hk')"
33209907,"('Anand, Saswat', '@cs.stanford.edu')"
40475627,"('Wood, Benjamin P.', '')"
3319406,"('Cao, Man', '@google.com')"
2145730,"('Vij, Mona', '')"
2084223,"('Huang, Daniel', '')"
35486615,"('Iwashita, Hidetoshi', '')"
34710203,"('Olejnik, Katarzyna', '')"
2461431,"('Dacosta, Italo', '')"
3094988,"('Khan, Mohammad Emtiyaz', '')"
1757221,"('Hubaux, Jean-Pierre', '@epfl.ch')"
2910553,"('Sidler, David', '@inf.ethz.ch')"
2094139,"('Owaida, Muhsen', '@inf.ethz.ch')"
1687400,"('Alonso, Gustavo', '@inf.ethz.ch')"
7146460,"('He, Hao', '')"
33797843,"('Hu, Jiang', 'MISSING')"
2045541,"('Silva, Dilma Da', '@cse.tamu.edu')"
1736343,"('Bhargavan, Karthikeyan', '@inria.fr')"
14394114,"('Blanchet, Bruno', '@inria.fr')"
2403131,"('Kobeissi, Nadim', '@nadim.computer')"
2312211,"('Kassing, Simon', '@inf.ethz.ch')"
3338812,"('Valadarsky, Asaf', '@mail.huji.ac.il')"
2645944,"('Shahaf, Gal', '')"
34891793,"('Singla, Ankit', '@inf.ethz.ch')"
35002833,"('Ngo, Van Chan', '@cmu.edu')"
19226770,"('Dehesa-Azuara, Mario', '')"
40473030,"('Hoffmann, Jan', '@cmu.edu')"
40340635,"('Li, Jialin', '')"
2044926,"('Michael, Ellis', '@cs.washington.edu')"
40409510,"('Andrus, Jeremy', '@cs.columbia.edu')"
2715408,"('Alduaij, Naser', '@cs.columbia.edu')"
1961319,"('Gelernter, Nethanel', '')"
14269945,"('Kalma, Senia', '')"
19211525,"('Magnezi, Bar', '')"
19248748,"('Porcilan, Hen', '')"
7986482,"('Xiao, Yuan', '@osu.edu')"
2375328,"('Li, Mengyuan', '')"
10414771,"('Chen, Sanchuan', '@osu.edu')"
1682750,"('Lindell, Yehuda', '@biu.ac.il')"
2192482,"('Nof, Ariel', '@biu.ac.il')"
6516728,"('Nguyen, Phuong', '@illinois.edu')"
17812673,"('Konstanty, Steven', '')"
38583552,"('Nicholson, Todd', '')"
2203385,"(""O'Brien, Thomas"", '')"
4066299,"('Schwartz-Duval, Aaron', '@illinois.edu')"
7596836,"('Spila, Timothy', '')"
1688353,"('Nahrstedt, Klara', '@illinois.edu')"
1722544,"('Gupta, Indranil', '@illinois.edu')"
2169061,"('Chan, Michael', '')"
2433690,"('Mchenry, Kenton', '')"
40263285,"('Paquin, Normand', '')"
2608031,"('Kwon, Albert', '@mit.edu')"
2160840,"('Lozi, Jean-Pierre', '@unice.fr')"
3238041,"('Palix, Nicolas', '@imag.fr')"
22771336,"('Gouicem, Redha', '')"
2052509,"('Sopena, Julien', '@lip6.fr')"
1715488,"('Muller, Gilles', '@lip6.fr')"
21274233,"('Agrawal, Sandeep R.', '@oracle.com')"
3273774,"('Idicula, Sam', '')"
2571988,"('Raghavan, Arun', '@oracle.com')"
2446731,"('Vlachos, Evangelos', '')"
1804735,"('Govindaraju, Venkatraman', '@cs.wisc.edu')"
2568313,"('Varadarajan, Venkatanathan', '@oracle.com')"
1977332,"('Balkesen, Cagri', '@inf.ethz.ch')"
1707630,"('Giannikis, Georgios', '@inf.ethz.ch')"
31644216,"('Roth, Charlie', '')"
37495353,"('Agarwal, Nipun', '')"
3243326,"('Sedlar, Eric', '@oracle.com')"
33950551,"('Karlin, Ian', '@colorado.edu')"
33289410,"('Gamblin, Todd', '@llnl.gov')"
1785674,"('Sundaresan, Karthikeyan', '@nec-labs.com')"
2573539,"('Chai, Eugene', '@nec-labs.com')"
2083839,"('Rangarajan, Sampath', 'MISSING')"
2706303,"('Koutsonikolas, Dimitrios', '@buffalo.edu')"
2434904,"('Hu, Ziang', '')"
1728836,"('Hirzel, Martin', '@us.ibm.com')"
14976116,"('Mandel, Louis', '@us.ibm.com')"
2100468,"('Shinnar, Avraham', '')"
3431458,"('Mukherjee, Debankur', '@tue.nl')"
13546228,"('Dhara, Souvik', '@tue.nl')"
1730464,"('Jiang, Jiepu', '@cs.umass.edu')"
40249854,"('He, Daqing', '@pitt.edu')"
1722517,"('Allan, James', '@cs.umass.edu')"
3490923,"('Nasr, Milad', '@cs.umass.edu')"
1972973,"('Houmansadr, Amir', '@cs.umass.edu')"
2923112,"('Mazumdar, Arya', '@mit.edu')"
34752482,"('Hardaker, Wes', '@isi.edu')"
34932490,"('Boer, Pieter-Tjerk De', '@utwente.nl')"
2615509,"('Pras, Aiko', '@utwente.nl')"
8765791,"('Flegar, Goran', '@uji.es')"
2756452,"('Cao, Zhen', '')"
9749757,"('Raman, Hari Prasath', '')"
32401480,"('Hildebrand, Dean', '@us.ibm.com')"
1851223,"('Shen, Zhaoyan', '')"
1692998,"('Chen, Feng', '@albany.edu')"
2246860,"('Jia, Yichen', '')"
1714148,"('Shao, Zili', '@comp.polyu.edu.hk')"
3456943,"('Ren, Ao', '@syr.edu')"
2398347,"('Li, Ji', '@usc.edu')"
40211793,"('Chen, Yan', '@cs.duke.edu')"
34746935,"('Sakka, Laith', '@purdue.edu')"
